Brand_ID,Brand_Name,Country,Year,Sustainability_Rating,Material_Type,Eco_Friendly_Manufacturing,Carbon_Footprint_MT,Water_Usage_Liters,Waste_Production_KG,Recycling_Programs,Product_Lines,Average_Price_USD,Market_Trend,Certifications
BRAND-3142,Brand_3142,USA,2012,A,Recycled Polyester,No,67.58,3402715.57,68397.36,No,16,266.24,Growing,OEKO-TEX
BRAND-3143,Brand_3143,UK,2015,C,Vegan Leather,No,213.05,3985015.08,9828.38,Yes,18,85.86,Stable,None
BRAND-3144,Brand_3144,USA,2019,D,Bamboo Fabric,Yes,490.8,1491560.61,30055.03,No,1,168.92,Stable,B Corp
BRAND-3145,Brand_3145,India,2014,B,Hemp,No,219.84,1096514.01,2651.45,No,12,339.34,Growing,OEKO-TEX
BRAND-3146,Brand_3146,Japan,2015,A,Hemp,No,87.01,2046999.46,69803.7,Yes,2,290.22,Growing,Fair Trade
BRAND-3147,Brand_3147,UK,2017,D,Tencel,No,293.34,585331.19,52436.19,No,9,427.2,Stable,Fair Trade
BRAND-3148,Brand_3148,Germany,2011,A,Vegan Leather,Yes,488.95,1418278.05,49049.48,Yes,7,422.11,Stable,B Corp
BRAND-3149,Brand_3149,UK,2023,D,Organic Cotton,Yes,148.05,2835462.99,52134.56,Yes,14,186.22,Stable,B Corp
BRAND-3150,Brand_3150,China,2023,C,Tencel,Yes,160.73,1819036.54,67786.1,No,13,282.65,Growing,B Corp
BRAND-3151,Brand_3151,Germany,2017,C,Tencel,Yes,110.47,4715927.73,94265.62,No,9,468.44,Growing,GOTS
BRAND-3152,Brand_3152,Germany,2019,D,Hemp,No,269.96,439495.59,52654.97,Yes,20,365.71,Declining,B Corp
BRAND-3153,Brand_3153,France,2018,D,Tencel,Yes,359.76,3412863.55,7651.35,Yes,12,434.98,Declining,Fair Trade
BRAND-3154,Brand_3154,Italy,2021,B,Organic Cotton,Yes,136.92,3032615.59,26049.19,No,12,152.19,Growing,OEKO-TEX
BRAND-3155,Brand_3155,India,2024,D,Hemp,Yes,469.59,2800805.55,84482.51,Yes,7,41.84,Declining,None
BRAND-3156,Brand_3156,Italy,2024,C,Organic Cotton,Yes,159.27,4976456.69,60610.22,Yes,3,150.32,Declining,None
BRAND-3157,Brand_3157,France,2022,A,Vegan Leather,Yes,226.21,3343557.88,40710.92,No,13,126.98,Growing,None
BRAND-3158,Brand_3158,UK,2010,C,Tencel,Yes,435.66,1090157.06,51617.24,Yes,5,148.73,Stable,None
BRAND-3159,Brand_3159,India,2015,A,Hemp,No,49.14,4288126.68,5578.78,Yes,7,293.61,Stable,None
BRAND-3160,Brand_3160,Italy,2016,C,Hemp,Yes,323.34,1877130.35,6737.68,Yes,6,466.09,Growing,GOTS
BRAND-3161,Brand_3161,France,2018,A,Hemp,No,174.18,4394810.97,37122.7,Yes,20,297.19,Declining,Fair Trade
BRAND-3162,Brand_3162,Italy,2022,B,Organic Cotton,Yes,274.77,217591.62,15702.26,Yes,10,34.19,Declining,OEKO-TEX
BRAND-3163,Brand_3163,Japan,2019,A,Bamboo Fabric,No,195.59,2972818.96,54689.3,No,5,384.79,Growing,None
BRAND-3164,Brand_3164,Brazil,2021,B,Bamboo Fabric,Yes,43.1,3910133.13,1383.29,No,3,38.88,Growing,B Corp
BRAND-3165,Brand_3165,Australia,2011,B,Vegan Leather,No,408.57,2332534.93,62630.17,No,19,169.06,Stable,None
BRAND-3166,Brand_3166,Japan,2022,D,Organic Cotton,Yes,167.43,2477819.46,34894.79,Yes,2,199.0,Growing,Fair Trade
BRAND-3167,Brand_3167,Brazil,2018,D,Hemp,No,409.89,3788381.69,97386.17,No,14,147.54,Growing,OEKO-TEX
BRAND-3168,Brand_3168,Italy,2014,A,Tencel,No,333.63,2152137.85,80933.95,No,16,411.93,Growing,B Corp
BRAND-3169,Brand_3169,Italy,2017,C,Vegan Leather,No,439.61,1834312.36,55505.43,No,12,162.68,Growing,OEKO-TEX
BRAND-3170,Brand_3170,Japan,2019,D,Vegan Leather,Yes,144.62,1180587.94,18388.32,No,18,189.68,Declining,Fair Trade
BRAND-3171,Brand_3171,Germany,2024,A,Tencel,Yes,86.1,3886977.42,8906.63,No,17,64.2,Stable,None
BRAND-3172,Brand_3172,France,2019,C,Recycled Polyester,No,316.8,2093733.59,75697.32,No,2,323.37,Stable,GOTS
BRAND-3173,Brand_3173,China,2010,A,Tencel,Yes,284.67,2563079.68,52786.63,Yes,14,414.07,Stable,OEKO-TEX
BRAND-3174,Brand_3174,Germany,2023,B,Hemp,No,76.4,2904163.13,70645.65,No,1,91.32,Stable,None
BRAND-3175,Brand_3175,India,2013,A,Vegan Leather,Yes,295.51,1429036.47,65289.9,No,10,371.61,Growing,GOTS
BRAND-3176,Brand_3176,India,2014,A,Bamboo Fabric,Yes,441.98,2584528.75,80879.31,No,18,278.97,Growing,Fair Trade
BRAND-3177,Brand_3177,Germany,2014,B,Tencel,No,15.93,2984112.32,24636.4,Yes,8,353.55,Stable,None
BRAND-3178,Brand_3178,Italy,2013,D,Organic Cotton,No,262.6,122733.5,73330.15,No,15,167.88,Stable,OEKO-TEX
BRAND-3179,Brand_3179,Germany,2019,A,Recycled Polyester,No,327.3,3811236.66,75115.06,No,9,371.97,Declining,OEKO-TEX
BRAND-3180,Brand_3180,Brazil,2014,C,Hemp,Yes,380.98,4921573.16,39014.55,Yes,7,153.85,Growing,B Corp
BRAND-3181,Brand_3181,UK,2022,C,Organic Cotton,No,472.22,4264033.56,30552.98,No,14,154.29,Declining,OEKO-TEX
BRAND-3182,Brand_3182,USA,2024,B,Tencel,Yes,453.72,4341305.75,15765.4,Yes,1,302.87,Growing,GOTS
BRAND-3183,Brand_3183,Italy,2023,A,Organic Cotton,Yes,199.05,995888.72,14791.06,No,4,106.31,Growing,B Corp
BRAND-3184,Brand_3184,Germany,2020,A,Organic Cotton,No,55.43,2641323.53,88468.91,No,8,378.95,Declining,B Corp
BRAND-3185,Brand_3185,Australia,2018,B,Recycled Polyester,No,254.21,4795401.65,42302.1,Yes,2,338.62,Declining,B Corp
BRAND-3186,Brand_3186,India,2018,A,Recycled Polyester,Yes,472.65,3037494.31,80134.8,No,13,474.97,Declining,B Corp
BRAND-3187,Brand_3187,India,2013,C,Hemp,Yes,334.73,3752730.05,23475.85,No,15,108.21,Declining,B Corp
BRAND-3188,Brand_3188,China,2017,B,Organic Cotton,No,56.81,650025.49,23569.18,Yes,6,243.66,Growing,Fair Trade
BRAND-3189,Brand_3189,China,2024,B,Organic Cotton,Yes,207.32,1751614.72,47130.07,Yes,13,349.84,Growing,Fair Trade
BRAND-3190,Brand_3190,France,2012,C,Recycled Polyester,No,206.45,3465867.44,20996.52,Yes,15,263.78,Declining,B Corp
BRAND-3191,Brand_3191,UK,2012,C,Tencel,No,161.06,1010996.39,89481.55,No,3,201.85,Growing,Fair Trade
BRAND-3192,Brand_3192,China,2012,A,Tencel,Yes,386.1,1375008.25,53035.02,Yes,4,151.23,Growing,GOTS
BRAND-3193,Brand_3193,China,2014,D,Bamboo Fabric,Yes,296.2,3361587.99,55988.7,No,1,28.88,Declining,OEKO-TEX
BRAND-3194,Brand_3194,USA,2014,D,Tencel,Yes,334.76,2993102.02,97245.63,Yes,16,293.16,Growing,None
BRAND-3195,Brand_3195,Australia,2014,D,Vegan Leather,No,350.54,1416684.18,94801.83,Yes,18,283.4,Declining,OEKO-TEX
BRAND-3196,Brand_3196,UK,2022,B,Tencel,Yes,51.59,480540.33,1336.4,Yes,8,23.96,Declining,OEKO-TEX
BRAND-3197,Brand_3197,France,2015,D,Vegan Leather,No,76.66,2727387.83,52306.46,No,1,415.19,Stable,OEKO-TEX
BRAND-3198,Brand_3198,USA,2012,A,Hemp,No,228.87,269663.05,44729.4,Yes,13,305.45,Declining,None
BRAND-3199,Brand_3199,USA,2024,A,Hemp,No,113.71,3679714.35,77479.43,Yes,20,72.3,Stable,GOTS
BRAND-3200,Brand_3200,China,2019,B,Hemp,No,14.25,853540.09,39314.9,Yes,1,198.9,Declining,OEKO-TEX
BRAND-3201,Brand_3201,Brazil,2015,B,Tencel,No,322.37,1081377.18,28115.62,No,12,147.65,Declining,None
BRAND-3202,Brand_3202,France,2014,C,Hemp,Yes,202.87,1631753.3,95267.82,No,7,350.56,Growing,B Corp
BRAND-3203,Brand_3203,Brazil,2014,B,Tencel,No,53.25,2192553.31,6077.53,Yes,8,450.42,Stable,GOTS
BRAND-3204,Brand_3204,India,2010,A,Hemp,No,23.99,4246243.59,44620.27,Yes,9,350.96,Declining,None
BRAND-3205,Brand_3205,UK,2013,A,Bamboo Fabric,No,358.62,3333342.67,95147.88,Yes,6,276.78,Growing,OEKO-TEX
BRAND-3206,Brand_3206,China,2018,B,Hemp,Yes,386.01,4747118.75,18312.62,Yes,13,24.33,Growing,Fair Trade
BRAND-3207,Brand_3207,Japan,2011,A,Vegan Leather,Yes,225.76,1443874.1,16312.72,No,5,478.15,Declining,None
BRAND-3208,Brand_3208,Germany,2022,A,Tencel,No,103.72,2630571.62,62657.81,No,17,475.31,Stable,OEKO-TEX
BRAND-3209,Brand_3209,Germany,2010,A,Tencel,Yes,31.09,1404540.99,69894.9,No,13,147.21,Declining,None
BRAND-3210,Brand_3210,Australia,2013,B,Tencel,No,453.48,4125665.12,23452.87,Yes,10,261.64,Growing,None
BRAND-3211,Brand_3211,USA,2010,D,Tencel,Yes,362.5,1704968.08,71668.51,No,4,418.09,Stable,OEKO-TEX
BRAND-3212,Brand_3212,Japan,2012,B,Vegan Leather,Yes,114.42,2652534.73,64690.06,No,8,66.12,Stable,B Corp
BRAND-3213,Brand_3213,Brazil,2017,D,Hemp,Yes,477.92,2016831.39,57791.49,No,8,430.22,Growing,Fair Trade
BRAND-3214,Brand_3214,Japan,2011,C,Recycled Polyester,Yes,335.57,3408581.77,72944.35,Yes,17,60.16,Stable,B Corp
BRAND-3215,Brand_3215,UK,2021,C,Recycled Polyester,No,190.12,2452720.83,7803.12,No,8,249.94,Declining,None
BRAND-3216,Brand_3216,USA,2019,C,Recycled Polyester,No,411.11,4895461.72,2570.24,Yes,18,106.32,Stable,GOTS
BRAND-3217,Brand_3217,UK,2024,D,Bamboo Fabric,Yes,47.07,2542820.99,68749.44,Yes,1,478.27,Declining,GOTS
BRAND-3218,Brand_3218,France,2021,A,Recycled Polyester,No,53.97,1105973.2,75761.38,Yes,13,349.68,Declining,None
BRAND-3219,Brand_3219,France,2013,A,Hemp,No,397.51,1194934.52,5968.38,No,9,296.09,Declining,None
BRAND-3220,Brand_3220,Brazil,2010,C,Tencel,No,368.19,382688.03,60337.05,No,5,34.9,Stable,OEKO-TEX
BRAND-3221,Brand_3221,USA,2018,D,Hemp,No,348.47,4030583.23,36136.37,Yes,6,384.69,Growing,GOTS
BRAND-3222,Brand_3222,Japan,2015,C,Tencel,No,239.09,4096014.86,68337.31,No,8,53.3,Stable,B Corp
BRAND-3223,Brand_3223,Italy,2011,D,Bamboo Fabric,No,333.96,3477938.38,96396.67,Yes,2,29.75,Stable,None
BRAND-3224,Brand_3224,Brazil,2011,D,Hemp,Yes,187.62,1950306.49,88660.81,Yes,12,243.11,Stable,None
BRAND-3225,Brand_3225,UK,2022,B,Organic Cotton,Yes,355.84,3085902.98,57238.59,Yes,5,475.73,Stable,B Corp
BRAND-3226,Brand_3226,Australia,2011,A,Recycled Polyester,No,227.25,851353.32,78558.04,Yes,13,152.46,Growing,None
BRAND-3227,Brand_3227,Italy,2017,B,Tencel,No,31.57,2448322.69,92723.63,Yes,6,286.17,Declining,GOTS
BRAND-3228,Brand_3228,USA,2020,B,Recycled Polyester,No,95.03,1753380.41,46366.26,No,4,450.69,Stable,Fair Trade
BRAND-3229,Brand_3229,Australia,2010,C,Vegan Leather,Yes,125.12,3519463.18,90602.89,Yes,7,69.25,Growing,None
BRAND-3230,Brand_3230,France,2016,B,Organic Cotton,No,161.33,3001889.15,30209.58,No,1,305.13,Stable,OEKO-TEX
BRAND-3231,Brand_3231,France,2019,A,Hemp,Yes,78.8,1556460.65,78019.73,No,9,369.48,Stable,B Corp
BRAND-3232,Brand_3232,China,2023,D,Recycled Polyester,No,151.85,4338429.39,7966.38,No,12,411.47,Declining,OEKO-TEX
BRAND-3233,Brand_3233,Germany,2013,A,Recycled Polyester,No,129.6,1354003.89,25814.51,No,6,258.06,Growing,GOTS
BRAND-3234,Brand_3234,Germany,2019,A,Bamboo Fabric,Yes,275.32,632072.05,40971.76,No,8,276.31,Growing,None
BRAND-3235,Brand_3235,Italy,2019,D,Organic Cotton,Yes,109.1,1823736.33,26393.23,Yes,17,93.64,Declining,B Corp
BRAND-3236,Brand_3236,Italy,2023,A,Tencel,No,357.58,2682385.21,20543.35,No,8,389.41,Stable,OEKO-TEX
BRAND-3237,Brand_3237,Brazil,2017,A,Organic Cotton,No,226.62,790811.83,34417.59,No,20,340.43,Stable,GOTS
BRAND-3238,Brand_3238,China,2015,A,Vegan Leather,No,330.25,4423758.7,99162.42,Yes,10,92.86,Growing,B Corp
BRAND-3239,Brand_3239,China,2023,C,Organic Cotton,No,117.59,2548991.16,19362.36,Yes,16,392.75,Growing,None
BRAND-3240,Brand_3240,Brazil,2020,D,Tencel,Yes,239.44,2667143.04,25094.88,Yes,10,320.99,Growing,None
BRAND-3241,Brand_3241,China,2020,B,Bamboo Fabric,No,208.78,464528.68,73246.36,Yes,12,279.99,Stable,None
BRAND-3242,Brand_3242,Italy,2024,A,Bamboo Fabric,No,339.43,2905177.41,51639.1,Yes,14,224.65,Stable,Fair Trade
BRAND-3243,Brand_3243,Italy,2014,C,Tencel,No,158.38,1136619.01,40844.58,Yes,11,433.38,Stable,OEKO-TEX
BRAND-3244,Brand_3244,Brazil,2023,B,Organic Cotton,Yes,416.82,1828169.96,26776.86,No,19,353.94,Declining,None
BRAND-3245,Brand_3245,Australia,2015,D,Organic Cotton,No,201.52,2961519.07,49116.81,Yes,19,118.42,Growing,Fair Trade
BRAND-3246,Brand_3246,Brazil,2024,C,Vegan Leather,No,448.38,589895.81,88416.93,Yes,17,350.04,Declining,GOTS
BRAND-3247,Brand_3247,India,2010,B,Recycled Polyester,Yes,432.32,3250292.9,73777.8,No,16,217.2,Stable,OEKO-TEX
BRAND-3248,Brand_3248,China,2017,B,Recycled Polyester,No,206.94,2954937.0,33451.93,Yes,4,175.91,Stable,GOTS
BRAND-3249,Brand_3249,China,2019,D,Hemp,No,273.43,84857.42,73354.41,No,17,126.88,Stable,B Corp
BRAND-3250,Brand_3250,India,2017,D,Organic Cotton,No,374.1,471897.72,41336.08,No,16,343.5,Declining,B Corp
BRAND-3251,Brand_3251,France,2018,B,Tencel,No,160.9,4948019.06,88041.17,No,2,55.11,Growing,GOTS
BRAND-3252,Brand_3252,USA,2017,D,Organic Cotton,Yes,178.47,176765.42,90123.95,No,9,330.94,Declining,B Corp
BRAND-3253,Brand_3253,UK,2011,D,Tencel,No,110.61,4207112.69,6847.53,No,13,456.98,Stable,GOTS
BRAND-3254,Brand_3254,Australia,2017,B,Hemp,Yes,322.42,3177573.86,18350.35,No,7,391.94,Declining,Fair Trade
BRAND-3255,Brand_3255,UK,2012,D,Organic Cotton,No,342.76,3566324.45,20298.14,No,4,301.05,Declining,GOTS
BRAND-3256,Brand_3256,USA,2010,A,Organic Cotton,Yes,367.07,423517.46,30279.6,No,4,116.52,Declining,None
BRAND-3257,Brand_3257,UK,2014,C,Tencel,Yes,229.72,3687477.87,55206.36,Yes,12,296.85,Growing,GOTS
BRAND-3258,Brand_3258,USA,2010,A,Organic Cotton,No,104.37,1005828.53,34248.37,No,9,32.15,Declining,Fair Trade
BRAND-3259,Brand_3259,Brazil,2023,D,Vegan Leather,No,462.89,3183631.34,85124.39,Yes,19,365.08,Declining,OEKO-TEX
BRAND-3260,Brand_3260,Brazil,2023,D,Bamboo Fabric,Yes,254.44,4132302.47,1550.4,Yes,16,80.83,Declining,None
BRAND-3261,Brand_3261,Brazil,2014,B,Bamboo Fabric,Yes,330.49,4791168.72,77917.88,Yes,7,161.91,Declining,B Corp
BRAND-3262,Brand_3262,India,2022,B,Vegan Leather,No,17.13,2990543.44,50706.65,No,8,484.41,Growing,GOTS
BRAND-3263,Brand_3263,China,2024,D,Recycled Polyester,Yes,290.29,868469.84,90395.65,Yes,8,134.37,Declining,B Corp
BRAND-3264,Brand_3264,UK,2024,C,Tencel,Yes,96.35,4467117.59,42870.47,No,12,154.33,Stable,OEKO-TEX
BRAND-3265,Brand_3265,Italy,2021,B,Bamboo Fabric,No,165.89,4944812.66,27249.16,Yes,15,61.86,Declining,OEKO-TEX
BRAND-3266,Brand_3266,Australia,2010,A,Organic Cotton,Yes,155.56,3822610.43,32307.38,No,9,185.4,Declining,OEKO-TEX
BRAND-3267,Brand_3267,Japan,2010,D,Vegan Leather,No,75.89,3191117.54,24659.51,Yes,13,435.26,Stable,GOTS
BRAND-3268,Brand_3268,China,2023,A,Vegan Leather,Yes,20.18,3201250.93,82170.87,No,18,476.3,Growing,B Corp
BRAND-3269,Brand_3269,Germany,2019,C,Tencel,No,387.9,253948.51,29695.73,No,14,469.22,Stable,GOTS
BRAND-3270,Brand_3270,India,2011,A,Recycled Polyester,No,234.25,3636495.75,15160.64,No,18,323.9,Declining,GOTS
BRAND-3271,Brand_3271,Brazil,2021,D,Vegan Leather,No,282.13,341413.25,95859.95,Yes,4,349.26,Growing,None
BRAND-3272,Brand_3272,India,2017,C,Vegan Leather,Yes,58.7,1189510.1,92656.6,Yes,4,35.12,Stable,None
BRAND-3273,Brand_3273,UK,2012,A,Bamboo Fabric,Yes,244.89,1929357.21,17957.59,No,8,179.51,Declining,GOTS
BRAND-3274,Brand_3274,Japan,2016,A,Bamboo Fabric,No,425.22,4633251.52,10399.9,No,11,138.73,Stable,GOTS
BRAND-3275,Brand_3275,Brazil,2011,B,Organic Cotton,No,226.51,754283.59,48903.74,No,4,128.85,Declining,None
BRAND-3276,Brand_3276,France,2021,A,Vegan Leather,Yes,338.99,4378887.95,45055.42,Yes,6,188.14,Declining,GOTS
BRAND-3277,Brand_3277,UK,2014,C,Hemp,No,146.82,467829.59,24782.34,No,10,153.38,Declining,B Corp
BRAND-3278,Brand_3278,USA,2016,C,Tencel,Yes,27.16,2740627.14,95339.43,No,2,399.23,Stable,B Corp
BRAND-3279,Brand_3279,India,2011,A,Recycled Polyester,No,147.19,3423305.66,92852.03,Yes,10,393.82,Growing,B Corp
BRAND-3280,Brand_3280,Italy,2022,C,Vegan Leather,No,129.02,2605193.89,51484.16,Yes,18,352.65,Stable,None
BRAND-3281,Brand_3281,China,2012,A,Tencel,Yes,264.34,986075.97,79175.31,Yes,12,424.07,Declining,OEKO-TEX
BRAND-3282,Brand_3282,Italy,2019,C,Bamboo Fabric,No,206.56,324949.79,48958.57,Yes,9,326.69,Declining,None
BRAND-3283,Brand_3283,China,2014,B,Vegan Leather,Yes,17.07,963985.16,71467.1,Yes,8,89.51,Declining,B Corp
BRAND-3284,Brand_3284,Italy,2014,B,Tencel,No,294.78,3368810.71,56179.15,Yes,17,272.78,Growing,None
BRAND-3285,Brand_3285,China,2022,D,Tencel,No,212.06,280294.04,23436.75,No,7,107.98,Growing,GOTS
BRAND-3286,Brand_3286,UK,2015,B,Tencel,Yes,337.64,1323930.24,43641.95,No,17,174.85,Growing,B Corp
BRAND-3287,Brand_3287,USA,2021,A,Bamboo Fabric,Yes,480.92,3977023.34,51641.35,No,9,377.16,Declining,Fair Trade
BRAND-3288,Brand_3288,China,2016,D,Vegan Leather,No,338.56,2590383.59,96738.52,No,4,45.98,Declining,None
BRAND-3289,Brand_3289,Italy,2023,D,Tencel,Yes,46.03,555762.9,71531.28,Yes,18,227.32,Declining,B Corp
BRAND-3290,Brand_3290,Brazil,2022,C,Organic Cotton,No,266.86,4245693.94,76921.73,Yes,12,275.63,Stable,OEKO-TEX
BRAND-3291,Brand_3291,UK,2019,D,Recycled Polyester,No,102.95,914045.75,56102.71,No,4,149.36,Growing,None
BRAND-3292,Brand_3292,UK,2018,C,Vegan Leather,Yes,296.0,4734866.63,61216.52,No,5,72.72,Stable,OEKO-TEX
BRAND-3293,Brand_3293,India,2021,C,Bamboo Fabric,Yes,267.33,4777216.79,63052.33,Yes,2,154.81,Growing,OEKO-TEX
BRAND-3294,Brand_3294,Australia,2024,D,Organic Cotton,No,224.45,4130259.36,87901.97,Yes,2,115.94,Growing,GOTS
BRAND-3295,Brand_3295,France,2011,C,Tencel,Yes,260.09,1305066.9,40783.35,Yes,16,455.38,Declining,GOTS
BRAND-3296,Brand_3296,Australia,2023,D,Tencel,No,434.14,3797883.73,95883.47,No,13,84.27,Stable,Fair Trade
BRAND-3297,Brand_3297,Australia,2016,A,Bamboo Fabric,Yes,318.41,464640.22,2896.03,No,7,23.38,Stable,Fair Trade
BRAND-3298,Brand_3298,Australia,2022,B,Vegan Leather,No,281.44,1859378.11,89815.48,Yes,13,47.34,Stable,OEKO-TEX
BRAND-3299,Brand_3299,Germany,2015,D,Hemp,Yes,278.54,980241.0,45449.16,Yes,13,95.34,Stable,OEKO-TEX
BRAND-3300,Brand_3300,India,2010,B,Bamboo Fabric,Yes,486.81,89088.64,43515.05,Yes,17,61.23,Declining,None
BRAND-3301,Brand_3301,France,2022,C,Organic Cotton,Yes,155.62,3239182.82,74519.83,Yes,18,147.17,Stable,B Corp
BRAND-3302,Brand_3302,France,2013,D,Vegan Leather,Yes,201.2,4549759.42,86986.55,No,1,169.23,Growing,Fair Trade
BRAND-3303,Brand_3303,Australia,2021,C,Tencel,No,96.23,1929052.1,81012.64,Yes,13,70.01,Declining,GOTS
BRAND-3304,Brand_3304,France,2014,A,Organic Cotton,No,419.69,1224886.36,87536.76,Yes,17,418.13,Stable,OEKO-TEX
BRAND-3305,Brand_3305,Germany,2011,B,Vegan Leather,No,164.44,3647117.34,49007.63,No,18,188.34,Declining,Fair Trade
BRAND-3306,Brand_3306,India,2015,A,Organic Cotton,No,425.86,1865342.61,13561.78,Yes,9,262.78,Stable,None
BRAND-3307,Brand_3307,USA,2019,C,Bamboo Fabric,No,63.01,843283.19,64462.67,Yes,8,104.45,Stable,Fair Trade
BRAND-3308,Brand_3308,Australia,2015,C,Bamboo Fabric,Yes,329.11,1947971.76,50852.85,Yes,1,499.16,Stable,B Corp
BRAND-3309,Brand_3309,France,2023,B,Tencel,No,240.51,1495846.96,19289.16,Yes,11,307.7,Declining,OEKO-TEX
BRAND-3310,Brand_3310,Japan,2017,C,Organic Cotton,Yes,7.46,3714448.61,87865.83,No,15,67.69,Growing,None
BRAND-3311,Brand_3311,Germany,2022,C,Vegan Leather,No,404.15,1919988.94,46946.88,No,10,247.77,Stable,B Corp
BRAND-3312,Brand_3312,Japan,2024,D,Tencel,Yes,90.02,503590.23,77477.74,Yes,11,393.73,Declining,None
BRAND-3313,Brand_3313,India,2015,B,Hemp,Yes,465.08,317834.53,57674.42,No,10,127.32,Declining,B Corp
BRAND-3314,Brand_3314,Australia,2015,B,Vegan Leather,Yes,388.45,613918.21,74225.76,Yes,2,350.99,Stable,None
BRAND-3315,Brand_3315,UK,2014,D,Organic Cotton,No,498.91,525108.4,57080.45,Yes,8,404.35,Declining,Fair Trade
BRAND-3316,Brand_3316,USA,2019,D,Tencel,Yes,366.98,3993681.6,55314.08,Yes,20,162.36,Stable,Fair Trade
BRAND-3317,Brand_3317,India,2015,A,Vegan Leather,No,206.26,3607328.72,64669.03,Yes,10,482.84,Growing,OEKO-TEX
BRAND-3318,Brand_3318,Australia,2016,A,Organic Cotton,No,146.6,178605.84,34967.89,No,12,451.99,Growing,Fair Trade
BRAND-3319,Brand_3319,Japan,2024,B,Tencel,Yes,31.78,4865854.56,59302.1,Yes,5,29.49,Stable,OEKO-TEX
BRAND-3320,Brand_3320,India,2018,C,Vegan Leather,Yes,91.17,1521738.84,63552.53,No,17,177.31,Declining,GOTS
BRAND-3321,Brand_3321,USA,2018,A,Bamboo Fabric,No,425.99,3024497.5,26415.31,No,13,193.21,Stable,B Corp
BRAND-3322,Brand_3322,India,2021,C,Hemp,Yes,72.12,4920030.6,73466.45,Yes,15,206.52,Stable,None
BRAND-3323,Brand_3323,Brazil,2018,C,Recycled Polyester,Yes,436.14,4183102.08,67571.09,Yes,14,340.65,Declining,Fair Trade
BRAND-3324,Brand_3324,Brazil,2022,C,Recycled Polyester,Yes,426.66,55497.56,26510.32,Yes,5,113.17,Stable,Fair Trade
BRAND-3325,Brand_3325,USA,2012,B,Bamboo Fabric,No,84.94,1179488.94,14092.04,Yes,17,368.01,Growing,OEKO-TEX
BRAND-3326,Brand_3326,Germany,2016,C,Tencel,Yes,181.89,3897852.05,37669.51,Yes,12,87.89,Stable,None
BRAND-3327,Brand_3327,China,2020,B,Vegan Leather,Yes,328.84,1983474.23,87585.65,Yes,1,296.55,Stable,Fair Trade
BRAND-3328,Brand_3328,France,2019,C,Organic Cotton,Yes,196.33,2134813.21,3399.33,No,9,163.55,Growing,OEKO-TEX
BRAND-3329,Brand_3329,UK,2022,A,Tencel,No,406.98,1792582.61,55322.4,Yes,19,41.51,Declining,B Corp
BRAND-3330,Brand_3330,China,2013,C,Recycled Polyester,Yes,487.47,3859979.69,63387.6,Yes,14,447.31,Declining,Fair Trade
BRAND-3331,Brand_3331,France,2013,B,Tencel,Yes,459.25,148372.24,16110.58,No,5,433.86,Stable,OEKO-TEX
BRAND-3332,Brand_3332,Italy,2016,D,Vegan Leather,No,188.66,3407006.56,55199.0,Yes,12,40.1,Stable,GOTS
BRAND-3333,Brand_3333,USA,2024,A,Recycled Polyester,No,86.04,776950.46,17139.23,Yes,8,432.48,Growing,B Corp
BRAND-3334,Brand_3334,China,2021,B,Bamboo Fabric,Yes,445.47,3073485.73,85641.77,No,5,79.83,Growing,OEKO-TEX
BRAND-3335,Brand_3335,Italy,2010,A,Organic Cotton,No,197.43,1227772.93,18591.64,No,10,205.96,Stable,B Corp
BRAND-3336,Brand_3336,France,2011,D,Hemp,No,29.24,1314086.97,59883.68,No,16,319.83,Declining,B Corp
BRAND-3337,Brand_3337,USA,2022,D,Vegan Leather,No,119.3,4859938.02,29425.17,No,7,410.54,Growing,Fair Trade
BRAND-3338,Brand_3338,Australia,2022,A,Hemp,Yes,324.23,2682433.05,37103.66,Yes,9,368.33,Growing,GOTS
BRAND-3339,Brand_3339,Australia,2017,A,Hemp,No,90.17,4007020.4,44782.46,Yes,11,114.09,Stable,OEKO-TEX
BRAND-3340,Brand_3340,Italy,2021,A,Vegan Leather,Yes,336.27,2893334.66,54605.97,No,17,208.16,Declining,Fair Trade
BRAND-3341,Brand_3341,Japan,2024,A,Organic Cotton,No,445.67,1066489.64,36093.79,No,20,166.66,Stable,OEKO-TEX
BRAND-3342,Brand_3342,UK,2024,B,Vegan Leather,No,100.53,4477263.14,99899.47,No,5,435.67,Stable,GOTS
BRAND-3343,Brand_3343,Australia,2014,A,Hemp,Yes,483.27,3413681.61,51294.22,No,18,247.74,Declining,B Corp
BRAND-3344,Brand_3344,Japan,2023,B,Bamboo Fabric,No,206.19,3424227.8,86233.0,No,17,163.73,Growing,Fair Trade
BRAND-3345,Brand_3345,UK,2021,D,Organic Cotton,No,81.99,163014.38,66228.9,Yes,1,23.87,Declining,GOTS
BRAND-3346,Brand_3346,Germany,2014,A,Organic Cotton,No,345.2,855332.03,96642.88,Yes,13,251.76,Growing,B Corp
BRAND-3347,Brand_3347,China,2013,B,Hemp,No,321.28,4874770.43,10917.63,Yes,10,243.46,Stable,GOTS
BRAND-3348,Brand_3348,France,2022,D,Tencel,No,466.9,2702753.55,42159.86,No,6,411.82,Growing,OEKO-TEX
BRAND-3349,Brand_3349,USA,2010,D,Recycled Polyester,No,467.66,548811.15,32598.8,No,16,299.08,Stable,Fair Trade
